ID,Predicted
41012,0
10833,0
6536,0
15390,0
24789,0
36771,0
14563,1
20048,0
7548,0
4730,0
38677,0
1068,0
6533,0
5478,0
43,0
10921,0
39511,0
24389,0
17681,0
11521,0
21448,0
29948,0
13905,0
25049,0
15328,0
23080,0
12381,0
14734,0
4873,0
32327,0
4805,0
39778,0
21110,0
24353,0
36288,0
9351,0
6699,0
19477,0
2207,0
13615,0
20865,0
33058,0
17177,0
37106,0
27024,0
4130,0
31291,0
20094,0
25259,0
8280,0
20926,0
38721,0
11644,0
14175,0
32966,0
2641,0
34453,0
26629,0
27766,0
39721,0
35943,0
31982,0
29298,0
29810,0
26759,0
17104,0
20410,0
15179,0
35062,0
11982,0
17088,0
7236,0
34458,0
14969,0
14601,0
2113,0
15640,0
1631,0
15571,0
1563,0
15766,0
19828,0
5389,0
28483,0
38707,0
29246,0
13699,0
35855,0
183,0
17778,0
39799,0
19851,0
29175,0
21591,0
35188,0
359,0
30682,0
7,0
26036,0
11512,0
37790,0
15147,0
30139,0
16880,0
11069,0
2371,0
25356,0
10655,1
18034,0
16239,0
9828,0
21650,0
13766,0
5028,0
24202,0
9792,0
35208,0
39298,0
5923,0
39637,0
24917,0
35961,0
29229,0
5760,0
33030,0
30474,0
13483,0
18904,0
6810,0
23189,0
13344,0
18505,0
20858,0
39056,0
40121,0
27529,0
9966,0
32367,0
21802,0
27521,0
41045,0
34713,0
18281,0
17595,0
29416,0
12043,1
25632,0
21221,0
26861,0
24733,0
30559,0
32562,0
2755,0
23272,0
28575,0
24821,0
9173,0
25395,0
3104,0
3743,0
15551,0
25980,0
28512,0
11097,0
30054,0
12464,0
12242,0
5321,0
12036,0
34226,0
12806,0
3287,0
6764,0
23233,0
329,0
23855,0
36437,0
28030,0
28789,0
28607,0
6183,0
210,0
26878,0
1649,0
20763,0
1039,0
39767,0
20978,0
17780,0
16015,0
5495,0
4980,0
24702,0
16281,0
2445,0
7820,0
39342,0
14219,0
15186,0
7410,0
7683,0
730,0
1440,0
6074,0
6228,0
14573,0
39089,0
23627,0
2255,0
12298,0
6647,0
2146,0
25714,0
22347,0
34590,0
21654,0
17001,0
8552,1
24324,0
23455,0
13943,0
20046,0
31014,1
23050,0
8624,0
9206,0
32434,0
41145,0
21614,0
30413,0
7917,0
12102,0
22126,0
31820,0
9152,0
1119,0
2354,0
2574,0
5002,0
28818,0
11618,0
12578,0
6245,0
37025,0
25448,0
2437,0
37335,0
37941,0
26362,0
27393,0
21935,0
4056,0
25797,0
5536,0
15866,0
5617,0
35100,0
28292,0
31441,0
17640,0
28637,0
20535,0
5259,0
13372,0
1787,0
9407,0
3179,0
11433,0
23006,0
25664,0
11168,0
24163,0
11550,0
21929,0
5106,0
13422,0
4462,0
37076,0
8260,0
1720,0
21754,0
10011,0
4259,0
10749,0
6213,0
13634,0
10519,0
26343,0
25961,0
30852,0
2233,0
6178,0
40254,0
11010,0
28009,0
39051,0
32211,0
31609,0
25327,0
37506,0
31868,1
7144,0
27131,0
17253,1
27221,0
4742,0
4665,0
21741,0
20493,0
20622,0
3037,0
19588,0
31150,0
25948,0
31672,0
3910,0
12866,0
38417,0
1642,0
37214,0
37886,0
28598,0
8826,0
19902,0
26969,0
37017,0
39498,0
32750,0
12353,0
32292,0
20344,0
8399,0
8916,0
30689,0
34633,0
20310,0
16496,0
12,0
7493,0
27577,0
3458,0
16974,0
28393,0
29272,0
30154,0
24327,0
7339,0
24476,0
16084,0
22295,0
6849,0
33414,0
35952,0
39085,0
15743,0
25119,1
35520,0
21170,0
28788,0
15757,0
32693,0
38550,0
7122,0
9121,0
40188,0
17690,0
1223,0
13610,0
21685,0
17378,0
28332,0
37708,0
26625,0
34282,0
322,0
9711,0
21915,0
27966,0
39905,0
32542,0
6837,0
15026,0
22247,0
1520,0
3581,0
14138,0
33450,0
40539,0
6570,0
18538,0
39806,0
40407,0
14152,0
32656,0
17197,0
11778,0
18520,0
13029,0
21018,0
4405,0
6700,0
27237,0
32273,1
37206,0
28334,0
906,0
8165,0
15402,0
8472,0
12521,0
24076,0
23262,0
28216,0
10564,0
24055,0
28460,0
14556,0
30261,0
28777,0
39280,0
38330,0
25130,0
38717,0
5227,1
2744,0
7638,0
22049,0
7298,0
3499,0
34508,0
2296,0
12382,0
9505,0
30272,0
2042,0
40660,0
11817,0
31331,1
9530,0
23098,0
20728,0
38324,0
35538,0
12138,0
31255,0
3623,0
29508,0
23458,0
15066,0
10070,0
20796,0
12026,0
1861,0
33875,0
21643,0
23206,0
22392,0
36360,0
5628,0
33364,0
30743,0
25756,0
15578,0
24623,0
39652,0
40284,0
18290,0
22974,0
34612,0
28690,0
15431,0
31701,0
28923,0
2481,0
26074,0
13585,0
3451,0
7126,0
35439,0
6920,0
21990,0
15158,0
33511,0
26138,0
39880,0
30142,0
3737,0
6452,0
1077,0
3051,0
33925,0
16994,0
3362,0
26170,0
34327,0
30001,0
11681,0
2891,0
30805,0
38954,0
35084,0
21616,0
33595,0
37018,0
23195,0
6153,0
16229,0
2516,0
27813,0
39842,0
33124,0
28677,0
26786,0
16612,0
8097,0
5778,0
22562,0
4318,0
8174,0
33536,0
4123,0
26585,0
30986,0
34358,0
30178,0
1406,0
8328,0
24332,0
29484,0
12617,0
35804,0
13055,0
12727,0
10458,0
27729,0
20160,1
10269,0
8651,0
23643,0
15847,0
37116,0
16646,0
29725,0
10617,0
31855,0
2548,0
3054,0
13303,1
1198,0
40331,0
27027,0
1540,0
26842,0
37394,0
