ID,Predicted
0,25.194376311329872
1,18.526530561043085
2,14.26986063134116
3,16.97721698777949
4,28.88316999634908
5,19.505382161554444
6,16.267668197776498
7,14.061567405214346
8,18.12908126506727
9,20.6795025063515
10,17.60039365430453
11,23.523463160032463
12,22.830452272242628
13,17.159823990290754
14,15.569314509660394
15,17.594762635839043
16,19.261807005709972
17,17.22590263256823
18,14.887739935580118
19,18.87476193096935
20,17.102768214550462
21,24.68817163366415
22,22.961606734811948
23,14.869206085173143
24,17.77901322137088
25,16.33978476579415
26,20.810868443989825
27,26.14343581575724
28,19.422492097037733
29,17.86479675637355
30,15.555093937367463
31,12.866341034609183
32,16.948674825169874
33,16.99867749220784
34,16.024207903779406
35,17.130042961033887
36,21.216143873470063
37,21.040318775448945
38,19.46088729891502
39,21.00252954758471
40,17.547580903006697
41,16.998663451605317
42,19.9741328937259
43,20.70743600941467
44,19.83184690823975
45,19.909823860401325
46,17.85179182484808
47,19.8507701149157
48,20.48169533147535
49,20.23034357163417
50,19.446966159840947
51,21.103936176368737
52,18.03288149180965
53,20.587180932949266
54,18.639602761735024
55,18.73239389828172
56,15.96264218093356
57,19.93609868046291
58,17.946833716448733
59,19.219963875264458
60,15.219207134135345
61,12.220261278087333
62,17.83478954240484
63,22.88962391079902
64,19.41023929684864
65,18.637150812988132
66,21.693079957011022
67,20.054089521616394
68,20.287633940018818
69,24.441047469181854
70,21.1953630580474
71,17.772982938785496
72,23.30738803364449
73,26.4644479522346
74,20.34240615878666
75,19.707058631172856
76,22.5176816087062
77,24.44184673555906
78,25.21076766212224
79,26.020387528218045
80,19.886616935618598
81,17.83741093321283
82,18.41433080977658
83,17.069408066901765
84,21.87485980557266
85,21.637457920051492
86,24.830853196591573
87,21.229981086056075
88,20.028986383217273
89,18.531505738563766
90,22.070112229517438
91,27.024843613682
92,25.50384639447939
93,19.312387101278574
94,22.299944307262617
95,23.49732315143421
96,21.112851053279094
97,22.144330886514403
98,22.359423372684102
99,24.899962950209446
100,23.313254629679587
101,22.867446380976187
102,20.889466861520308
103,21.783171046590265
104,22.97489771045157
105,19.278542992094437
106,21.08997245586274
107,27.097975142591793
108,25.726823854279402
109,26.896895827592807
110,20.150421669034287
111,22.45683225656987
112,26.588819046033397
113,26.80561974189023
114,26.121357737206786
115,27.366714474358865
116,25.93925499441599
117,27.772280242446417
118,29.183359038193053
119,22.77584243558376
120,20.937889022411873
121,20.95073771987425
122,21.097046514814938
123,25.248309932773502
124,22.685141643184696
125,26.590891618744973
126,26.212085455070742
127,26.814915297844724
128,19.01836766969057
129,22.536272969060715
130,25.63467088868428
131,27.92804656529543
132,23.87027801007004
133,23.14804409092818
134,24.293703831238176
135,27.929734907921176
136,28.473399305139875
137,27.328170543134142
138,23.036659315693885
139,23.1844852623853
140,21.8358015728858
141,28.07153225990709
142,26.558222730001532
143,27.807388098022816
144,24.388142793968797
145,25.222443399007776
146,27.114145660507003
147,29.722250750406186
148,28.722096825569054
149,23.80565412855577
150,27.847302221303153
151,26.511684091080152
152,24.294683993529976
153,23.136941807373937
154,25.295853590528857
155,17.241595158796994
156,23.52019149346343
157,24.061338969881316
158,27.997293995649628
159,23.963223301218925
160,23.803498072496318
161,25.024073335994693
162,28.53515124229166
163,26.773930315404186
164,29.236024795520883
165,28.535103741727394
166,24.56820244160972
167,25.38896343132569
168,22.720319992416744
169,17.970269220144612
170,28.92864577448909
171,31.7616495254451
172,21.230634244587637
173,25.197266059410815
174,25.937174014645674
175,25.57839915350173
176,27.417936241610093
177,30.08208056445373
178,29.76969537783108
179,25.441632073520985
180,25.610137085099772
181,27.509399963821146
182,25.440174992485275
183,20.761940112651846
184,22.25117468224721
185,25.77317013342012
186,26.720247080870706
187,24.134123002244674
188,24.8641520872291
189,24.337824013844813
190,24.489643419924857
191,21.81295991824998
192,30.818302638184736
193,33.74282921352108
194,27.66945315418501
195,28.18957826300975
196,27.655490632244703
197,26.612753440326266
198,31.800825727762383
199,21.98333585106664
200,22.968369069111066
201,23.465777644703106
202,25.547357341263623
203,26.879128325592845
204,22.449455680809965
205,33.0788350716721
206,23.036051806551633
207,26.135169968582396
208,23.360660361629645
209,22.225705586586216
210,25.349515146644773
211,23.795782318285767
212,26.545645251876103
213,24.584877738607958
214,23.07448964069965
215,25.851981528236944
216,24.931077447481954
217,33.316724307933775
218,25.189331465809506
219,21.801047448656295
220,24.084376734943863
221,26.106787477782184
222,27.511824396867723
223,29.04160853177183
224,23.102581361533538
225,26.231729866630513
226,23.93467003326835
227,26.8998037177594
228,22.496224324311626
229,27.837011232214174
230,27.279308446239654
231,26.020226655221595
232,25.804794310422757
233,26.440760763734364
234,34.89163896900071
235,29.85800542523025
236,28.911364112363096
237,25.08770400962517
238,26.277699515811573
239,25.390773385440536
240,28.932170520882327
241,28.791977636177037
242,25.10669714860897
243,28.15893746657524
244,26.11152553740269
245,25.073772100543717
246,23.824731469946872
247,29.032999456342406
248,30.339191708562314
249,25.92518200267815
250,27.97847418196058
251,28.001967988469506
252,25.685078545668592
253,24.346827645407945
254,25.819142427824836
255,29.465780201265584
256,26.813020666746056
257,30.386998644465866
258,28.902682386392147
259,28.245254903162397
260,32.581314136807684
261,26.552032826916168
262,30.72942957276189
263,28.619756840012055
264,25.393783027847338
265,31.45168050726615
266,30.96097156820404
267,27.388838440436842
268,30.800556507251894
269,31.18839775671141
270,32.30093727638638
271,26.944822247488904
272,29.103498894685384
273,26.944196688150722
274,28.29323877316335
275,27.93584786122464
276,27.099526882360042
277,31.54321203675851
278,30.77980126397631
279,31.501234803988517
280,31.344891102171662
281,28.957339975103853
282,26.167076481232296
283,31.015278798297715
284,33.36230352559937
285,31.56786963135012
286,24.893011769623868
287,30.842038670103364
288,28.822365684846595
289,33.613585500644746
290,31.342270979220253
291,32.46241472849702
292,27.752452828695873
293,29.964011759788505
294,36.17496376701938
295,26.695149992016912
296,25.364639712394496
297,26.377612052499988
298,31.2571286417848
299,32.288169706419
300,27.244979977967176
301,28.782263889629746
302,33.88765202053889
303,27.111920032761947
304,27.339480202432565
305,27.863463814620197
306,30.065290875596105
307,26.342711889965116
308,31.65217727466577
309,31.859194744437257
310,29.37314385492189
311,26.05012875893824
312,26.115125858322124
313,29.978079125549012
314,30.89003873436863
315,26.254903334418753
316,28.40117394819421
317,28.052828713321666
318,27.077075587221717
319,27.22467552710945
320,25.06487804792539
321,26.26518584280405
322,32.92826313243677
323,28.614584845618797
324,25.23381697945963
325,27.19668683191373
326,27.379277845211536
327,27.471164974085447
328,28.68244189640606
329,28.366587237497946
330,27.283240752284485
331,26.167886068897943
332,24.351821218738397
333,28.243289745228576
334,28.94353270587387
335,29.115487060868066
336,28.670876947753403
337,29.193683687083187
338,28.318027536878432
339,28.637418321735126
340,27.657572297042673
341,29.333406161770778
342,27.43089661500834
343,28.657478437275753
344,26.399433348413485
345,30.665665514144752
346,25.519301133037743
347,32.42323329033867
348,25.593644305351958
349,27.0767640875298
350,26.17000860373448
351,31.011226042530538
352,26.776658974262563
353,30.09167751597989
354,28.926622154329678
355,28.75702354712778
356,29.208096958888138
357,29.881118910982803
358,28.27031073572633
359,32.17604854305465
360,31.217616744869115
361,28.851495113018462
362,29.88849383225303
363,25.88800389353151
364,27.351841803849275
365,27.541549948041673
366,29.066151590650794
367,25.945819765186062
368,32.054274819005
369,25.24031209399475
370,24.53091220742031
371,31.93114730266337
372,30.530585043892344
373,31.882309157801814
374,25.33843403575114
375,25.801561154296884
376,28.596651806771128
377,30.51123456386152
378,31.081608261239218
379,31.77534687227963
380,28.18212884392212
381,28.502147149827973
382,29.843973452524224
383,28.183933948538495
384,28.213265755466473
385,26.31320192602916
386,24.70501344705359
387,24.656444746684787
388,28.238123433434076
389,30.07497497976952
390,26.877084363913287
391,25.909553550302167
392,35.00023377022544
393,30.053806283946187
394,32.94473235617907
395,32.921221591672506
396,30.723927766781006
397,27.35259281460908
398,32.992874690222294
399,26.470091430161325
400,28.03910746653403
401,26.83724830695786
402,31.464219436380862
403,28.71500563162819
404,29.824637069855903
405,27.139103949181955
406,30.305582105874592
407,27.08916556077437
408,29.830819449446356
409,29.52616729003473
410,29.140403991417415
411,27.481516657219295
412,28.66171256457213
413,30.24385075173332
414,27.29276538327358
415,29.695391115804636
416,29.585928411913272
417,31.95830534396901
418,30.562353011072293
419,26.10707261809934
420,30.769993230793904
421,29.06306109365094
422,27.872296492503676
423,28.923360162964265
424,33.392940502867944
425,30.851265132303077
426,34.543535351233466
427,27.099600607394237
428,28.839896471170864
429,32.3379623575985
430,34.20014319858412
431,29.112605357693823
432,30.724081694774696
433,29.930051002747216
434,27.304669737090105
435,28.710443053653602
436,28.210098430286305
437,33.128418793788455
438,34.33082745572548
439,33.3358593291056
440,28.59947974032887
441,29.066390510859293
442,28.76253477589672
443,31.326565054125993
444,31.14822836066558
445,28.917367516616764
446,29.517530874180917
447,28.688990071697212
448,28.049394057977747
449,29.422777238552314
450,28.264118931535148
451,28.07633783516864
452,31.505559990112943
453,32.157058487780525
454,27.968894963487084
455,26.425238680896435
456,29.16696504494852
457,29.377441520931622
458,26.296983317244976
459,30.48403721092759
460,26.859937594253218
461,28.333356479967712
462,25.129355629857823
463,30.636728704725037
464,27.894242336175374
465,28.604059952975344
466,31.919304793341347
467,29.138971557271063
468,27.733034170536005
469,28.1543186428152
470,30.80953279751837
471,33.77518428883325
472,26.161978069867693
473,27.773828924626514
474,35.19464436669208
475,30.692646745965895
476,28.37315551075919
477,31.69758734202966
478,29.56537899834181
479,29.097979969149893
480,27.63129777289783
481,27.489619286552475
482,32.228656352026974
483,30.135257946517108
484,31.90337046932535
485,31.721821900402546
486,27.160408173569316
487,29.107813446863073
488,27.575322574335686
489,34.56044086669778
490,27.587164160750795
491,28.086724397432185
492,28.750828398508865
493,28.776381546102392
494,35.69132735700183
495,27.61474790601897
496,29.922385629575246
497,26.28621637109698
498,30.282730462303032
499,26.050985507633264
500,27.43577622821003
501,32.79568330375238
502,28.60010444499169
503,29.516055836344844
504,26.244455168789287
505,27.599577031717057
506,28.689706511885223
507,25.40461686468458
508,30.884138807690963
509,34.426071987597425
510,33.25929962318063
511,29.458801461044608
512,29.140542600194685
513,29.401436924624115
514,30.393484806719364
515,30.11002524240949
516,34.228323145037216
517,30.120480656317497
518,29.58819829837873
519,31.828968457956652
520,29.99967083130572
521,30.66968467243751
522,28.970251602434605
523,26.48560288521239
524,30.367891997511165
525,25.65841024698704
526,33.1669176029245
527,34.53589519063037
528,27.180970958211017
529,29.49342767977775
530,25.950772066562514
531,32.05255681752908
532,27.79914213592941
533,26.571464941241977
534,31.909791741883286
535,30.473988450277446
536,29.84326638326581
537,30.86040243571471
538,28.618974838371567
539,40.47184389698761
540,30.804809124182036
541,30.5251937312868
542,34.97853753792972
543,31.8116612660225
544,26.85376034931112
545,33.226194460943205
546,27.210301986138777
547,27.934305455659402
548,34.612690126184724
549,33.93269796190312
550,34.042925917891495
551,33.01774300352376
552,30.27256964530047
553,33.442899570605036
554,35.15962524107052
555,28.512901805446894
556,26.21020303445145
557,32.15189342755689
558,26.129179095397475
559,36.633911580476976
560,30.90674865656738
561,33.98710884542114
562,31.895682822369185
563,28.586258822434942
564,29.207712850314344
565,30.237706880667666
566,30.608467270896927
567,34.909829576156405
568,26.5830729947802
569,26.13350106643225
570,29.4447666904255
571,32.615899151682555
572,29.158433875352085
573,33.785849056439076
574,26.96569046726266
575,31.20252671569333
576,26.47680505156736
577,29.60498312423023
578,26.952052818749628
579,31.74381719792669
580,28.142977611920333
581,30.080150324788814
582,35.266258976595566
583,32.532135817888516
584,34.7639315219585
585,32.0740154734195
586,31.49605710469496
587,32.103947899604826
588,30.51428951956889
589,34.31143098137741
590,30.508717414222776
591,31.39429723853346
592,35.00596639158582
593,28.306872784899532
594,28.852818611619636
595,28.591396062320477
596,35.114746694621246
597,33.411725103690706
598,38.93685697041299
599,27.381246181116435
600,28.073936517913403
601,33.236207719703245
602,33.021697092441464
603,32.960607423557875
604,30.44911676841177
605,26.376567197618233
606,30.318789022913865
607,29.035842003272876
608,25.720640880451
609,32.96118944131891
610,26.745161922611487
611,30.52914182631372
612,30.929085714652718
613,34.79315981738559
614,27.7720290283528
615,41.80181550074175
616,27.85462684310274
617,32.44977557565497
618,29.588013608131817
619,29.852750918918638
620,30.145802135978077
621,31.266316068248052
622,30.774605017302864
623,28.68812910527329
624,28.27531714081768
625,27.17558101247873
626,28.41173097550152
627,27.645241348338807
628,26.863969093088205
629,29.234317234635885
630,30.779648233498804
631,32.0793169573443
632,30.001270167619005
633,29.88722905613888
634,33.575429247649595
635,33.61047430459665
636,25.40024555446666
637,36.79016113137817
638,26.353115067745808
639,32.52218596539913
640,34.01032317175366
641,28.85300577921974
642,32.64769621274938
643,33.75123804374911
644,36.93749007154565
645,30.106761205958794
