ID1,ID2,ID3,ID4,ID5,ID6,ID7,Predicted
-0.5843990120948244,0.31401983784904364,-0.33001161536211976,-0.675154178449768,-0.5042691835997086,-0.39374041636010954,-0.4335075805036756,-0.3751574811881557
-0.1737429203499356,-0.584214919985919,-0.8618022162679364,-0.4274154855479154,-0.07170800317243561,-0.09002432619194017,-0.5316741069679374,-0.6374113608025681
0.3183044688579041,-0.5211627678248917,-0.7731704494503002,-0.48935015877337856,0.2166661171124131,0.3004677897385633,-0.3680632295275011,-0.4562640739063215
-0.6953871449988483,1.3476616765544092,1.7971507882611466,-0.675154178449768,0.5050402373972618,0.3004677897385633,1.1567901482173644,1.3673155998858608
-0.6509918918372388,1.3476616765544092,0.379042519178969,1.306755364765053,-0.07170800317243561,-0.39374041636010954,-0.0015748640609239478,0.17094984157331045
0.6882649118713173,-0.46121154117998053,-0.7731704494503002,-0.675154178449768,-0.5042691835997086,-0.6540684936471118,-0.4073298401132058,-0.4880159994779574
-0.3661223507169105,-0.5873158455020351,-0.507275148997392,-0.17967679264606284,-0.5042691835997086,-0.48051644212244365,-0.36151879442988366,-0.4718962842949802
-0.6065966386756292,-0.20280108150363912,0.379042519178969,0.06806190025578976,0.2166661171124131,-0.04663631331077312,-0.23063009247753466,-0.1099625556798843
-0.3846203728675812,0.572430297525385,-0.5959069158150281,3.7222076205581156,0.5050402373972618,2.035988304985245,0.12931383789142503,-0.06098765350613567
-0.5252053412126783,-0.20280108150363912,-0.33001161536211976,-0.17967679264606284,0.2166661171124131,-0.39374041636010954,0.031147311427163298,-0.10552559626989652
-0.051655974155509224,-0.20280108150363912,-0.33001161536211976,1.306755364765053,-0.5042691835997086,-0.5239044550036107,-0.38769653482035343,-0.41957059526721596
-0.6990867494289825,-0.3811042986803147,-0.806850520841002,3.3815669178180685,1.0817884779669593,0.3004677897385633,1.7523337421005523,0.8534615442492877
-0.6805887272783119,3.41494535396514,1.7971507882611466,7.2524839944095145,1.6585367185366569,0.3004677897385633,2.68164352596223,2.4768265579576383
0.09632820304985609,-0.5873158455020351,-0.9504339830855725,-0.4274154855479154,-0.5042691835997086,-0.6106804807659448,-0.6167517632369641,-0.7231732614175487
-0.6065966386756292,-0.20280108150363912,-0.33001161536211976,-0.4274154855479154,-0.21589506331485997,-0.48051644212244365,-0.36151879442988366,-0.382515944451923
-0.6805887272783119,1.3476616765544092,4.6333673264255015,2.297710136372463,1.0817884779669593,6.895445747675956,5.332139740497297,4.892358026878722
-0.6509918918372388,0.31401983784904364,-0.33001161536211976,0.31580059315764236,1.6585367185366569,0.6475718927878997,-0.322252183844179,-0.23933471159160458
-0.6953871449988483,1.3476616765544092,1.7971507882611466,1.306755364765053,1.0817884779669593,-0.04663631331077312,0.9670015303864584,1.2115822599574653
-0.2736322399635572,-0.20280108150363912,-0.6845386826326642,-0.675154178449768,-0.21589506331485997,-0.48051644212244365,-0.46622975599176286,-0.5167666292432477
0.3183044688579041,-0.5211627678248917,-0.6402227992238462,-0.675154178449768,-0.5042691835997086,0.3004677897385633,-0.36151879442988366,-0.4396675039025994
-0.6065966386756292,-0.20280108150363912,-0.6845386826326642,-0.675154178449768,-0.21589506331485997,-0.48051644212244365,-0.4793186261869977,-0.5436171058912057
